ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2019;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA 
PR;41;25902;São Pedro do Paraná;2,313
PR;41;26009;São Sebastião da Amoreira;8,853
PR;41;26108;São Tomé;5,722
PR;41;26207;Sapopema;6,736
PR;41;26256;Sarandi;96,688
PR;41;26272;Saudade do Iguaçu;5,500
PR;41;26306;Sengés;19,327
PR;41;26355;Serranópolis do Iguaçu;4,495
PR;41;26405;Sertaneja;5,284
PR;41;26504;Sertanópolis;16,369
PR;41;26603;Siqueira Campos;21,016
PR;41;26652;Sulina;2,981
PR;41;26678;Tamarana;14,797
PR;41;26702;Tamboara;5,120
PR;41;26801;Tapejara;16,205
PR;41;26900;Tapira;5,539
PR;41;27007;Teixeira Soares;12,367
PR;41;27106;Telêmaco Borba;78,974
PR;41;27205;Terra Boa;17,094
PR;41;27304;Terra Rica;16,789
PR;41;27403;Terra Roxa;17,481
PR;41;27502;Tibagi;20,522
PR;41;27601;Tijucas do Sul;16,868
PR;41;27700;Toledo;140,635
PR;41;27809;Tomazina;7,918
PR;41;27858;Três Barras do Paraná;12,040
PR;41;27882;Tunas do Paraná;8,769
PR;41;27908;Tuneiras do Oeste;8,566
PR;41;27957;Tupãssi;8,124
PR;41;27965;Turvo;13,215
PR;41;28005;Ubiratã;21,013
PR;41;28104;Umuarama;111,557
PR;41;28203;União da Vitória;57,517
PR;41;28302;Uniflor;2,605
PR;41;28401;Uraí;11,314
PR;41;28500;Wenceslau Braz;19,414
PR;41;28534;Ventania;11,892
PR;41;28559;Vera Cruz do Oeste;8,521
PR;41;28609;Verê;7,257
PR;41;28625;Alto Paraíso;2,741
PR;41;28633;Doutor Ulysses;5,580
PR;41;28658;Virmond;4,023
PR;41;28708;Vitorino;6,838
PR;41;28807;Xambrê;5,679
SC;42;00051;Abdon Batista;2,563
SC;42;00101;Abelardo Luz;17,904
SC;42;00200;Agrolândia;10,864
SC;42;00309;Agronômica;5,448
SC;42;00408;Água Doce;7,145
SC;42;00507;Águas de Chapecó;6,486
SC;42;00556;Águas Frias;2,366
SC;42;00606;Águas Mornas;6,469
SC;42;00705;Alfredo Wagner;10,036
SC;42;00754;Alto Bela Vista;1,937
SC;42;00804;Anchieta;5,638
SC;42;00903;Angelina;4,801
SC;42;01000;Anita Garibaldi;7,133
SC;42;01109;Anitápolis;3,232
SC;42;01208;Antônio Carlos;8,513
SC;42;01257;Apiúna;10,743
SC;42;01273;Arabutã;4,267
SC;42;01307;Araquari;38,129
SC;42;01406;Araranguá;68,228
SC;42;01505;Armazém;8,674
SC;42;01604;Arroio Trinta;3,550
SC;42;01653;Arvoredo;2,240
SC;42;01703;Ascurra;7,934
SC;42;01802;Atalanta;3,210
SC;42;01901;Aurora;5,679
SC;42;01950;Balneário Arroio do Silva;13,071
SC;42;02008;Balneário Camboriú;142,295
SC;42;02057;Balneário Barra do Sul;10,795
SC;42;02073;Balneário Gaivota;10,979
SC;42;02081;Bandeirante;2,678
SC;42;02099;Barra Bonita;1,677
SC;42;02107;Barra Velha;29,168
SC;42;02131;Bela Vista do Toldo;6,337
SC;42;02156;Belmonte;2,706
SC;42;02206;Benedito Novo;11,652
SC;42;02305;Biguaçu;68,481
SC;42;02404;Blumenau;357,199
SC;42;02438;Bocaina do Sul;3,474
SC;42;02453;Bombinhas;19,769
SC;42;02503;Bom Jardim da Serra;4,743
SC;42;02537;Bom Jesus;3,010
SC;42;02578;Bom Jesus do Oeste;2,142
SC;42;02602;Bom Retiro;9,966
SC;42;02701;Botuverá;5,246
SC;42;02800;Braço do Norte;33,450
SC;42;02859;Braço do Trombudo;3,743
SC;42;02875;Brunópolis;2,420
SC;42;02909;Brusque;134,723
SC;42;03006;Caçador;78,595
SC;42;03105;Caibi;6,148
SC;42;03154;Calmon;3,346
SC;42;03204;Camboriú;82,989
SC;42;03253;Capão Alto;2,525
SC;42;03303;Campo Alegre;11,978
SC;42;03402;Campo Belo do Sul;7,016
SC;42;03501;Campo Erê;8,526
SC;42;03600;Campos Novos;36,244
SC;42;03709;Canelinha;12,240
SC;42;03808;Canoinhas;54,401
SC;42;03907;Capinzal;22,848
SC;42;03956;Capivari de Baixo;24,871
SC;42;04004;Catanduvas;10,861
SC;42;04103;Caxambu do Sul;3,642
SC;42;04152;Celso Ramos;2,728
SC;42;04178;Cerro Negro;3,124
SC;42;04194;Chapadão do Lageado;2,988
SC;42;04202;Chapecó;220,367
SC;42;04251;Cocal do Sul;16,684
SC;42;04301;Concórdia;74,641
SC;42;04350;Cordilheira Alta;4,453
SC;42;04400;Coronel Freitas;9,981
SC;42;04459;Coronel Martins;2,549
SC;42;04509;Corupá;15,909
SC;42;04558;Correia Pinto;12,795
SC;42;04608;Criciúma;215,186
SC;42;04707;Cunha Porã;11,086
SC;42;04756;Cunhataí;1,962
SC;42;04806;Curitibanos;39,745
SC;42;04905;Descanso;8,250
SC;42;05001;Dionísio Cerqueira;15,498
SC;42;05100;Dona Emma;4,146
SC;42;05159;Doutor Pedrinho;4,064
SC;42;05175;Entre Rios;3,203
SC;42;05191;Ermo;2,063
SC;42;05209;Erval Velho;4,412
SC;42;05308;Faxinal dos Guedes;10,667
SC;42;05357;Flor do Sertão;1,582
SC;42;05407;Florianópolis;500,973
SC;42;05431;Formosa do Sul;2,510
SC;42;05456;Forquilhinha;26,793
SC;42;05506;Fraiburgo;36,443
SC;42;05555;Frei Rogério;2,023
SC;42;05605;Galvão;2,873
SC;42;05704;Garopaba;23,078
SC;42;05803;Garuva;18,145
SC;42;05902;Gaspar;69,639
SC;42;06009;Governador Celso Ramos;14,471
SC;42;06108;Grão Pará;6,569
SC;42;06207;Gravatal;11,501
SC;42;06306;Guabiruba;23,832
SC;42;06405;Guaraciaba;10,090
SC;42;06504;Guaramirim;44,819
SC;42;06603;Guarujá do Sul;5,160
SC;42;06652;Guatambú;4,704
SC;42;06702;Herval d'Oeste;22,606
SC;42;06751;Ibiam;1,957
SC;42;06801;Ibicaré;3,202
SC;42;06900;Ibirama;18,950
SC;42;07007;Içara;56,421
SC;42;07106;Ilhota;14,184
SC;42;07205;Imaruí;10,135
SC;42;07304;Imbituba;44,853
SC;42;07403;Imbuia;6,197
SC;42;07502;Indaial;69,425
SC;42;07577;Iomerê;2,945
SC;42;07601;Ipira;4,446
SC;42;07650;Iporã do Oeste;8,996
SC;42;07684;Ipuaçu;7,514
SC;42;07700;Ipumirim;7,593
SC;42;07759;Iraceminha;3,976
SC;42;07809;Irani;10,419
SC;42;07858;Irati;1,930
SC;42;07908;Irineópolis;11,222
SC;42;08005;Itá;6,169
SC;42;08104;Itaiópolis;21,669
SC;42;08203;Itajaí;219,536
SC;42;08302;Itapema;65,312
SC;42;08401;Itapiranga;16,872
SC;42;08450;Itapoá;20,576
SC;42;08500;Ituporanga;25,086
SC;42;08609;Jaborá;3,936
SC;42;08708;Jacinto Machado;10,416
SC;42;08807;Jaguaruna;20,024
SC;42;08906;Jaraguá do Sul;177,697
SC;42;08955;Jardinópolis;1,570
SC;42;09003;Joaçaba;30,118
SC;42;09102;Joinville;590,466
SC;42;09151;José Boiteux;4,997
SC;42;09177;Jupiá;2,101
SC;42;09201;Lacerdópolis;2,246
SC;42;09300;Lages;157,544
SC;42;09409;Laguna;45,814
SC;42;09458;Lajeado Grande;1,427
SC;42;09508;Laurentino;6,970
SC;42;09607;Lauro Muller;15,244
SC;42;09706;Lebon Régis;12,107
SC;42;09805;Leoberto Leal;3,041
SC;42;09854;Lindóia do Sul;4,563
SC;42;09904;Lontras;12,130
SC;42;10001;Luiz Alves;12,859
SC;42;10035;Luzerna;5,685
SC;42;10050;Macieira;1,775
SC;42;10100;Mafra;56,292
SC;42;10209;Major Gercino;3,442
SC;42;10308;Major Vieira;8,103
SC;42;10407;Maracajá;7,293
SC;42;10506;Maravilha;25,762
SC;42;10555;Marema;1,797
SC;42;10605;Massaranduba;16,916
SC;42;10704;Matos Costa;2,520
SC;42;10803;Meleiro;7,015
SC;42;10852;Mirim Doce;2,309
SC;42;10902;Modelo;4,209
SC;42;11009;Mondaí;11,742
SC;42;11058;Monte Carlo;9,866
SC;42;11108;Monte Castelo;8,275
SC;42;11207;Morro da Fumaça;17,796
SC;42;11256;Morro Grande;2,893
SC;42;11306;Navegantes;81,475
SC;42;11405;Nova Erechim;5,019
SC;42;11454;Nova Itaberaba;4,331
SC;42;11504;Nova Trento;14,549
SC;42;11603;Nova Veneza;15,166
SC;42;11652;Novo Horizonte;2,442
SC;42;11702;Orleans;22,912
SC;42;11751;Otacílio Costa;18,744
SC;42;11801;Ouro;7,295
SC;42;11850;Ouro Verde;2,217
SC;42;11876;Paial;1,505
SC;42;11892;Painel;2,359
SC;42;11900;Palhoça;171,797
SC;42;12007;Palma Sola;7,423
SC;42;12056;Palmeira;2,627
SC;42;12106;Palmitos;16,169
SC;42;12205;Papanduva;19,320
SC;42;12239;Paraíso;3,437
SC;42;12254;Passo de Torres;8,823
SC;42;12270;Passos Maia;4,147
SC;42;12304;Paulo Lopes;7,494
SC;42;12403;Pedras Grandes;3,976
SC;42;12502;Penha;32,531
SC;42;12601;Peritiba;2,787
SC;42;12650;Pescaria Brava;10,091
SC;42;12700;Petrolândia;5,937
SC;42;12809;Balneário Piçarras;23,147
SC;42;12908;Pinhalzinho;20,313
SC;42;13005;Pinheiro Preto;3,555
SC;42;13104;Piratuba;3,854
SC;42;13153;Planalto Alegre;2,870
SC;42;13203;Pomerode;33,447
SC;42;13302;Ponte Alta;4,682
SC;42;13351;Ponte Alta do Norte;3,414
SC;42;13401;Ponte Serrada;11,593
SC;42;13500;Porto Belo;21,388
SC;42;13609;Porto União;35,398
SC;42;13708;Pouso Redondo;17,453
SC;42;13807;Praia Grande;7,319
SC;42;13906;Presidente Castello Branco;1,568
SC;42;14003;Presidente Getúlio;17,471
SC;42;14102;Presidente Nereu;2,287
SC;42;14151;Princesa;2,924
SC;42;14201;Quilombo;9,887
SC;42;14300;Rancho Queimado;2,878
SC;42;14409;Rio das Antas;6,205
SC;42;14508;Rio do Campo;5,940
SC;42;14607;Rio do Oeste;7,489
SC;42;14706;Rio dos Cedros;11,676
SC;42;14805;Rio do Sul;71,061
SC;42;14904;Rio Fortuna;4,611
SC;42;15000;Rio Negrinho;42,302
SC;42;15059;Rio Rufino;2,483
SC;42;15075;Riqueza;4,598
SC;42;15109;Rodeio;11,551
SC;42;15208;Romelândia;4,786
SC;42;15307;Salete;7,642
SC;42;15356;Saltinho;3,781
SC;42;15406;Salto Veloso;4,718
SC;42;15455;Sangão;12,678
SC;42;15505;Santa Cecília;16,830
SC;42;15554;Santa Helena;2,223
SC;42;15604;Santa Rosa de Lima;2,142
SC;42;15653;Santa Rosa do Sul;8,358
SC;42;15679;Santa Terezinha;8,787
SC;42;15687;Santa Terezinha do Progresso;2,428
SC;42;15695;Santiago do Sul;1,260
SC;42;15703;Santo Amaro da Imperatriz;23,245
SC;42;15752;São Bernardino;2,336
SC;42;15802;São Bento do Sul;84,507
SC;42;15901;São Bonifácio;2,838
SC;42;16008;São Carlos;11,281
SC;42;16057;São Cristovão do Sul;5,549
SC;42;16107;São Domingos;9,445
SC;42;16206;São Francisco do Sul;52,721
SC;42;16255;São João do Oeste;6,381
SC;42;16305;São João Batista;37,424
SC;42;16354;São João do Itaperiú;3,733
SC;42;16404;São João do Sul;7,297
SC;42;16503;São Joaquim;26,952
SC;42;16602;São José;246,586
SC;42;16701;São José do Cedro;13,829
SC;42;16800;São José do Cerrito;8,295
SC;42;16909;São Lourenço do Oeste;24,076
SC;42;17006;São Ludgero;13,410
SC;42;17105;São Martinho;3,180
SC;42;17154;São Miguel da Boa Vista;1,820
SC;42;17204;São Miguel do Oeste;40,482
SC;42;17253;São Pedro de Alcântara;5,823
SC;42;17303;Saudades;9,745
SC;42;17402;Schroeder;21,365
SC;42;17501;Seara;17,541
SC;42;17550;Serra Alta;3,263
SC;42;17600;Siderópolis;14,007
SC;42;17709;Sombrio;30,374
SC;42;17758;Sul Brasil;2,461
SC;42;17808;Taió;18,395
SC;42;17907;Tangará;8,676
SC;42;17956;Tigrinhos;1,633
SC;42;18004;Tijucas;38,407
SC;42;18103;Timbé do Sul;5,348
SC;42;18202;Timbó;44,238
SC;42;18251;Timbó Grande;7,877
SC;42;18301;Três Barras;19,275
SC;42;18350;Treviso;3,929
SC;42;18400;Treze de Maio;7,081
SC;42;18509;Treze Tílias;7,840
SC;42;18608;Trombudo Central;7,360
SC;42;18707;Tubarão;105,686
SC;42;18756;Tunápolis;4,543
SC;42;18806;Turvo;12,899
SC;42;18855;União do Oeste;2,464
SC;42;18905;Urubici;11,235
SC;42;18954;Urupema;2,465
SC;42;19002;Urussanga;21,268
SC;42;19101;Vargeão;3,573
SC;42;19150;Vargem;2,477
SC;42;19176;Vargem Bonita;4,492
SC;42;19200;Vidal Ramos;6,338
SC;42;19309;Videira;53,065
SC;42;19358;Vitor Meireles;4,979
SC;42;19408;Witmarsum;3,965
SC;42;19507;Xanxerê;50,982
SC;42;19606;Xavantina;3,933
SC;42;19705;Xaxim;28,706
SC;42;19853;Zortéa;3,363
SC;42;20000;Balneário Rincão;12,760
RS;43;00034;Aceguá;4,901
RS;43;00059;Água Santa;3,748
RS;43;00109;Agudo;16,461
RS;43;00208;Ajuricaba;7,024
RS;43;00307;Alecrim;5,950
RS;43;00406;Alegrete;73,589
RS;43;00455;Alegria;3,464
RS;43;00471;Almirante Tamandaré do Sul;1,964
RS;43;00505;Alpestre;6,258
RS;43;00554;Alto Alegre;1,638
RS;43;00570;Alto Feliz;3,028
RS;43;00604;Alvorada;210,305
RS;43;00638;Amaral Ferrador;7,031
RS;43;00646;Ametista do Sul;7,409
RS;43;00661;André da Rocha;1,333
RS;43;00703;Anta Gorda;5,981
RS;43;00802;Antônio Prado;13,050
RS;43;00851;Arambaré;3,581
RS;43;00877;Araricá;5,698
RS;43;00901;Aratiba;6,235
RS;43;01008;Arroio do Meio;20,805
RS;43;01057;Arroio do Sal;10,065
RS;43;01073;Arroio do Padre;2,937
RS;43;01107;Arroio dos Ratos;14,151
RS;43;01206;Arroio do Tigre;13,373
RS;43;01305;Arroio Grande;18,293
RS;43;01404;Arvorezinha;10,424
RS;43;01503;Augusto Pestana;6,661
RS;43;01552;Áurea;3,554
RS;43;01602;Bagé;121,143
RS;43;01636;Balneário Pinhal;14,068
RS;43;01651;Barão;6,171
RS;43;01701;Barão de Cotegipe;6,623
RS;43;01750;Barão do Triunfo;7,487
RS;43;01800;Barracão;5,275
RS;43;01859;Barra do Guarita;3,248
RS;43;01875;Barra do Quaraí;4,215
RS;43;01909;Barra do Ribeiro;13,491
RS;43;01925;Barra do Rio Azul;1,690
RS;43;01958;Barra Funda;2,539
RS;43;02006;Barros Cassal;11,199
RS;43;02055;Benjamin Constant do Sul;1,994
RS;43;02105;Bento Gonçalves;120,454
RS;43;02154;Boa Vista das Missões;2,098
RS;43;02204;Boa Vista do Buricá;6,712
RS;43;02220;Boa Vista do Cadeado;2,470
RS;43;02238;Boa Vista do Incra;2,603
RS;43;02253;Boa Vista do Sul;2,783
RS;43;02303;Bom Jesus;11,349
RS;43;02352;Bom Princípio;14,055
RS;43;02378;Bom Progresso;1,942
RS;43;02402;Bom Retiro do Sul;12,328
RS;43;02451;Boqueirão do Leão;7,714
RS;43;02501;Bossoroca;6,279
RS;43;02584;Bozano;2,123
RS;43;02600;Braga;3,353
RS;43;02659;Brochier;5,074
RS;43;02709;Butiá;20,941
RS;43;02808;Caçapava do Sul;33,624
RS;43;02907;Cacequi;12,561
RS;43;03004;Cachoeira do Sul;82,201
RS;43;03103;Cachoeirinha;130,293
RS;43;03202;Cacique Doble;5,065
RS;43;03301;Caibaté;4,846
RS;43;03400;Caiçara;4,743
RS;43;03509;Camaquã;66,261
RS;43;03558;Camargo;2,733
RS;43;03608;Cambará do Sul;6,431
RS;43;03673;Campestre da Serra;3,388
RS;43;03707;Campina das Missões;5,474
RS;43;03806;Campinas do Sul;5,454
RS;43;03905;Campo Bom;66,712
RS;43;04002;Campo Novo;4,484
RS;43;04101;Campos Borges;3,320
RS;43;04200;Candelária;31,365
RS;43;04309;Cândido Godói;6,198
RS;43;04358;Candiota;9,584
RS;43;04408;Canela;44,998
RS;43;04507;Canguçu;56,045
RS;43;04606;Canoas;346,616
RS;43;04614;Canudos do Vale;1,716
RS;43;04622;Capão Bonito do Sul;1,654
RS;43;04630;Capão da Canoa;53,049
RS;43;04655;Capão do Cipó;3,651
RS;43;04663;Capão do Leão;25,354
RS;43;04671;Capivari do Sul;4,660
RS;43;04689;Capela de Santana;11,940
RS;43;04697;Capitão;2,757
RS;43;04705;Carazinho;62,110
RS;43;04713;Caraá;8,270
RS;43;04804;Carlos Barbosa;29,833
RS;43;04853;Carlos Gomes;1,377
RS;43;04903;Casca;9,031
RS;43;04952;Caseiros;3,202
RS;43;05009;Catuípe;8,774
RS;43;05108;Caxias do Sul;510,906
RS;43;05116;Centenário;2,891
RS;43;05124;Cerrito;6,091
RS;43;05132;Cerro Branco;4,691
RS;43;05157;Cerro Grande;2,311
RS;43;05173;Cerro Grande do Sul;12,239
RS;43;05207;Cerro Largo;14,133
RS;43;05306;Chapada;9,269
RS;43;05355;Charqueadas;40,789
RS;43;05371;Charrua;3,279
RS;43;05405;Chiapetta;3,756
RS;43;05439;Chuí;6,704
RS;43;05447;Chuvisca;5,441
RS;43;05454;Cidreira;16,254
RS;43;05504;Ciríaco;4,747
RS;43;05587;Colinas;2,438
RS;43;05603;Colorado;3,175
RS;43;05702;Condor;6,753
RS;43;05801;Constantina;9,911
RS;43;05835;Coqueiro Baixo;1,501
RS;43;05850;Coqueiros do Sul;2,306
RS;43;05871;Coronel Barros;2,519
RS;43;05900;Coronel Bicaco;7,325
RS;43;05934;Coronel Pilar;1,628
RS;43;05959;Cotiporã;3,853
RS;43;05975;Coxilha;2,756
RS;43;06007;Crissiumal;13,448
RS;43;06056;Cristal;8,009
RS;43;06072;Cristal do Sul;2,847
RS;43;06106;Cruz Alta;60,299
RS;43;06130;Cruzaltense;1,833
RS;43;06205;Cruzeiro do Sul;12,348
RS;43;06304;David Canabarro;4,740
RS;43;06320;Derrubadas;2,805
RS;43;06353;Dezesseis de Novembro;2,427
RS;43;06379;Dilermando de Aguiar;3,014
RS;43;06403;Dois Irmãos;32,671
RS;43;06429;Dois Irmãos das Missões;2,026
RS;43;06452;Dois Lajeados;3,400
RS;43;06502;Dom Feliciano;15,414
RS;43;06551;Dom Pedro de Alcântara;2,534
RS;43;06601;Dom Pedrito;38,461
RS;43;06700;Dona Francisca;3,041
RS;43;06734;Doutor Maurício Cardoso;4,549
RS;43;06759;Doutor Ricardo;1,983
RS;43;06767;Eldorado do Sul;41,285
RS;43;06809;Encantado;22,706
RS;43;06908;Encruzilhada do Sul;25,877
RS;43;06924;Engenho Velho;1,034
RS;43;06932;Entre-Ijuís;8,475
RS;43;06957;Entre Rios do Sul;2,792
RS;43;06973;Erebango;2,991
RS;43;07005;Erechim;105,862
RS;43;07054;Ernestina;3,168
RS;43;07104;Herval;6,821
RS;43;07203;Erval Grande;4,859
RS;43;07302;Erval Seco;6,912
RS;43;07401;Esmeralda;3,282
RS;43;07450;Esperança do Sul;2,926
RS;43;07500;Espumoso;15,588
RS;43;07559;Estação;5,958
RS;43;07609;Estância Velha;50,022
RS;43;07708;Esteio;83,202
RS;43;07807;Estrela;34,116
RS;43;07815;Estrela Velha;3,655
RS;43;07831;Eugênio de Castro;2,396
RS;43;07864;Fagundes Varela;2,731
RS;43;07906;Farroupilha;72,331
RS;43;08003;Faxinal do Soturno;6,677
RS;43;08052;Faxinalzinho;2,315
RS;43;08078;Fazenda Vilanova;4,533
RS;43;08102;Feliz;13,547
RS;43;08201;Flores da Cunha;30,745
RS;43;08250;Floriano Peixoto;1,766
RS;43;08300;Fontoura Xavier;10,304
RS;43;08409;Formigueiro;6,664
RS;43;08433;Forquetinha;2,412
RS;43;08458;Fortaleza dos Valos;4,320
RS;43;08508;Frederico Westphalen;31,313
RS;43;08607;Garibaldi;35,070
RS;43;08656;Garruchos;2,924
RS;43;08706;Gaurama;5,534
RS;43;08805;General Câmara;8,385
RS;43;08854;Gentil;1,634
RS;43;08904;Getúlio Vargas;16,212
RS;43;09001;Giruá;16,004
RS;43;09050;Glorinha;8,098
RS;43;09100;Gramado;36,232
RS;43;09126;Gramado dos Loureiros;2,082
RS;43;09159;Gramado Xavier;4,325
RS;43;09209;Gravataí;281,519
RS;43;09258;Guabiju;1,503
RS;43;09308;Guaíba;98,143
RS;43;09407;Guaporé;25,727
RS;43;09506;Guarani das Missões;7,537
RS;43;09555;Harmonia;4,866
RS;43;09571;Herveiras;3,018
RS;43;09605;Horizontina;19,329
RS;43;09654;Hulha Negra;6,776
RS;43;09704;Humaitá;4,762
RS;43;09753;Ibarama;4,406
RS;43;09803;Ibiaçá;4,709
RS;43;09902;Ibiraiaras;7,262
RS;43;09951;Ibirapuitã;4,013
RS;43;10009;Ibirubá;20,350
RS;43;10108;Igrejinha;36,899
RS;43;10207;Ijuí;83,475
RS;43;10306;Ilópolis;4,078
RS;43;10330;Imbé;22,800
RS;43;10363;Imigrante;3,120
RS;43;10405;Independência;6,167
RS;43;10413;Inhacorá;2,226
RS;43;10439;Ipê;6,640
RS;43;10462;Ipiranga do Sul;1,889
RS;43;10504;Iraí;7,241
RS;43;10538;Itaara;5,499
RS;43;10553;Itacurubi;3,465
RS;43;10579;Itapuca;2,094
RS;43;10603;Itaqui;37,620
RS;43;10652;Itati;2,419
RS;43;10702;Itatiba do Sul;3,324
RS;43;10751;Ivorá;1,910
RS;43;10801;Ivoti;24,293
RS;43;10850;Jaboticaba;3,810
RS;43;10876;Jacuizinho;2,692
RS;43;10900;Jacutinga;3,561
RS;43;11007;Jaguarão;26,680
RS;43;11106;Jaguari;10,848
RS;43;11122;Jaquirana;3,716
RS;43;11130;Jari;3,503
RS;43;11155;Jóia;8,560
RS;43;11205;Júlio de Castilhos;19,293
RS;43;11239;Lagoa Bonita do Sul;2,903
RS;43;11254;Lagoão;6,452
RS;43;11270;Lagoa dos Três Cantos;1,609
RS;43;11304;Lagoa Vermelha;27,807
RS;43;11403;Lajeado;84,014
RS;43;11429;Lajeado do Bugre;2,564
RS;43;11502;Lavras do Sul;7,480
RS;43;11601;Liberato Salzano;5,219
RS;43;11627;Lindolfo Collor;6,054
RS;43;11643;Linha Nova;1,714
RS;43;11700;Machadinho;5,445
RS;43;11718;Maçambará;4,587
RS;43;11734;Mampituba;2,981
RS;43;11759;Manoel Viana;7,299
RS;43;11775;Maquiné;6,714
RS;43;11791;Maratá;2,691
RS;43;11809;Marau;44,161
RS;43;11908;Marcelino Ramos;4,402
RS;43;11981;Mariana Pimentel;3,885
RS;43;12005;Mariano Moro;2,031
RS;43;12054;Marques de Souza;4,009
RS;43;12104;Mata;4,823
RS;43;12138;Mato Castelhano;2,540
RS;43;12153;Mato Leitão;4,515
RS;43;12179;Mato Queimado;1,648
RS;43;12203;Maximiliano de Almeida;4,377
RS;43;12252;Minas do Leão;8,075
RS;43;12302;Miraguaí;4,925
RS;43;12351;Montauri;1,453
RS;43;12377;Monte Alegre dos Campos;3,226
RS;43;12385;Monte Belo do Sul;2,548
RS;43;12401;Montenegro;65,264
RS;43;12427;Mormaço;3,085
RS;43;12443;Morrinhos do Sul;2,949
RS;43;12450;Morro Redondo;6,568
RS;43;12476;Morro Reuter;6,407
RS;43;12500;Mostardas;12,804
RS;43;12609;Muçum;4,954
RS;43;12617;Muitos Capões;3,162
RS;43;12625;Muliterno;1,893
RS;43;12658;Não-Me-Toque;17,624
RS;43;12674;Nicolau Vergueiro;1,682
RS;43;12708;Nonoai;11,695
RS;43;12757;Nova Alvorada;3,625
RS;43;12807;Nova Araçá;4,759
RS;43;12906;Nova Bassano;9,916
RS;43;12955;Nova Boa Vista;1,775
RS;43;13003;Nova Bréscia;3,330
RS;43;13011;Nova Candelária;2,698
RS;43;13037;Nova Esperança do Sul;5,352
RS;43;13060;Nova Hartz;21,615
RS;43;13086;Nova Pádua;2,553
RS;43;13102;Nova Palma;6,512
RS;43;13201;Nova Petrópolis;21,353
RS;43;13300;Nova Prata;27,257
RS;43;13334;Nova Ramada;2,242
RS;43;13359;Nova Roma do Sul;3,689
RS;43;13375;Nova Santa Rita;29,300
RS;43;13391;Novo Cabrais;4,196
RS;43;13409;Novo Hamburgo;246,748
RS;43;13425;Novo Machado;3,323
RS;43;13441;Novo Tiradentes;2,211
RS;43;13466;Novo Xingu;1,719
RS;43;13490;Novo Barreiro;4,164
RS;43;13508;Osório;45,994
RS;43;13607;Paim Filho;3,828
RS;43;13656;Palmares do Sul;11,318
RS;43;13706;Palmeira das Missões;33,303
RS;43;13805;Palmitinho;7,057
RS;43;13904;Panambi;43,667
RS;43;13953;Pantano Grande;9,174
RS;43;14001;Paraí;7,657
RS;43;14027;Paraíso do Sul;7,611
RS;43;14035;Pareci Novo;3,837
RS;43;14050;Parobé;58,272
RS;43;14068;Passa Sete;5,702
RS;43;14076;Passo do Sobrado;6,535
RS;43;14100;Passo Fundo;203,275
RS;43;14134;Paulo Bento;2,293
RS;43;14159;Paverama;8,487
RS;43;14175;Pedras Altas;1,982
RS;43;14209;Pedro Osório;7,730
RS;43;14308;Pejuçara;3,874
RS;43;14407;Pelotas;342,405
RS;43;14423;Picada Café;5,742
RS;43;14456;Pinhal;2,579
RS;43;14464;Pinhal da Serra;1,941
RS;43;14472;Pinhal Grande;4,350
RS;43;14498;Pinheirinho do Vale;4,871
RS;43;14506;Pinheiro Machado;12,271
RS;43;14548;Pinto Bandeira;3,003
RS;43;14555;Pirapó;2,304
RS;43;14605;Piratini;20,663
RS;43;14704;Planalto;10,084
RS;43;14753;Poço das Antas;2,098
RS;43;14779;Pontão;3,904
RS;43;14787;Ponte Preta;1,547
RS;43;14803;Portão;37,079
RS;43;14902;Porto Alegre;1,483,771
RS;43;15008;Porto Lucena;4,678
RS;43;15057;Porto Mauá;2,374
RS;43;15073;Porto Vera Cruz;1,360
RS;43;15107;Porto Xavier;10,246
RS;43;15131;Pouso Novo;1,639
RS;43;15149;Presidente Lucena;2,901
RS;43;15156;Progresso;6,244
RS;43;15172;Protásio Alves;1,947
RS;43;15206;Putinga;3,919
RS;43;15305;Quaraí;22,687
RS;43;15313;Quatro Irmãos;1,849
RS;43;15321;Quevedos;2,788
RS;43;15354;Quinze de Novembro;3,796
RS;43;15404;Redentora;11,549
RS;43;15453;Relvado;2,090
RS;43;15503;Restinga Sêca;15,789
RS;43;15552;Rio dos Índios;2,752
RS;43;15602;Rio Grande;211,005
RS;43;15701;Rio Pardo;38,275
RS;43;15750;Riozinho;4,653
RS;43;15800;Roca Sales;11,393
RS;43;15909;Rodeio Bonito;5,867
RS;43;15958;Rolador;2,323
RS;43;16006;Rolante;21,349
RS;43;16105;Ronda Alta;10,601
RS;43;16204;Rondinha;5,130
RS;43;16303;Roque Gonzales;6,847
RS;43;16402;Rosário do Sul;39,422
RS;43;16428;Sagrada Família;2,609
RS;43;16436;Saldanha Marinho;2,650
RS;43;16451;Salto do Jacuí;12,449
RS;43;16477;Salvador das Missões;2,733
RS;43;16501;Salvador do Sul;7,799
RS;43;16600;Sananduva;16,270
RS;43;16709;Santa Bárbara do Sul;7,994
RS;43;16733;Santa Cecília do Sul;1,639
RS;43;16758;Santa Clara do Sul;6,603
RS;43;16808;Santa Cruz do Sul;130,416
RS;43;16907;Santa Maria;282,123
RS;43;16956;Santa Maria do Herval;6,331
