,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
4116,PR,41.0,14807.0,Marialva,35496
4117,PR,41.0,14906.0,Marilândia do Sul,8836
4118,PR,41.0,15002.0,Marilena,7076
4119,PR,41.0,15101.0,Mariluz,10345
4120,PR,41.0,15200.0,Maringá,423666
4121,PR,41.0,15309.0,Mariópolis,6610
4122,PR,41.0,15358.0,Maripá,5603
4123,PR,41.0,15408.0,Marmeleiro,14367
4124,PR,41.0,15457.0,Marquinho,4405
4125,PR,41.0,15507.0,Marumbi,4679
4126,PR,41.0,15606.0,Matelândia,17943
4127,PR,41.0,15705.0,Matinhos,34720
4128,PR,41.0,15739.0,Mato Rico,3272
4129,PR,41.0,15754.0,Mauá da Serra,10601
4130,PR,41.0,15804.0,Medianeira,46198
4131,PR,41.0,15853.0,Mercedes,5536
4132,PR,41.0,15903.0,Mirador,2213
4133,PR,41.0,16000.0,Miraselva,1806
4134,PR,41.0,16059.0,Missal,10702
4135,PR,41.0,16109.0,Moreira Sales,12121
4136,PR,41.0,16208.0,Morretes,16406
4137,PR,41.0,16307.0,Munhoz de Melo,3984
4138,PR,41.0,16406.0,Nossa Senhora das Graças,4008
4139,PR,41.0,16505.0,Nova Aliança do Ivaí,1543
4140,PR,41.0,16604.0,Nova América da Colina,3445
4141,PR,41.0,16703.0,Nova Aurora,10472
4142,PR,41.0,16802.0,Nova Cantu,5302
4143,PR,41.0,16901.0,Nova Esperança,27904
4144,PR,41.0,16950.0,Nova Esperança do Sudoeste,5046
4145,PR,41.0,17008.0,Nova Fátima,8153
4146,PR,41.0,17057.0,Nova Laranjeiras,11554
4147,PR,41.0,17107.0,Nova Londrina,13213
4148,PR,41.0,17206.0,Nova Olímpia,5806
4149,PR,41.0,17214.0,Nova Santa Bárbara,4249
4150,PR,41.0,17222.0,Nova Santa Rosa,8219
4151,PR,41.0,17255.0,Nova Prata do Iguaçu,10548
4152,PR,41.0,17271.0,Nova Tebas,5649
4153,PR,41.0,17297.0,Novo Itacolomi,2844
4154,PR,41.0,17305.0,Ortigueira,22141
4155,PR,41.0,17404.0,Ourizona,3428
4156,PR,41.0,17453.0,Ouro Verde do Oeste,5996
4157,PR,41.0,17503.0,Paiçandu,41281
4158,PR,41.0,17602.0,Palmas,50986
4159,PR,41.0,17701.0,Palmeira,33877
4160,PR,41.0,17800.0,Palmital,13172
4161,PR,41.0,17909.0,Palotina,31846
4162,PR,41.0,18006.0,Paraíso do Norte,13830
4163,PR,41.0,18105.0,Paranacity,11472
4164,PR,41.0,18204.0,Paranaguá,154936
4165,PR,41.0,18303.0,Paranapoema,3203
4166,PR,41.0,18402.0,Paranavaí,88374
4167,PR,41.0,18451.0,Pato Bragado,5610
4168,PR,41.0,18501.0,Pato Branco,82881
4169,PR,41.0,18600.0,Paula Freitas,5873
4170,PR,41.0,18709.0,Paulo Frontin,7354
4171,PR,41.0,18808.0,Peabiru,13996
4172,PR,41.0,18857.0,Perobal,6127
4173,PR,41.0,18907.0,Pérola,11234
4174,PR,41.0,19004.0,Pérola d'Oeste,6347
4175,PR,41.0,19103.0,Piên,12746
4176,PR,41.0,19152.0,Pinhais,132157
4177,PR,41.0,19202.0,Pinhalão,6326
4178,PR,41.0,19251.0,Pinhal de São Bento,2731
4179,PR,41.0,19301.0,Pinhão,32391
4180,PR,41.0,19400.0,Piraí do Sul,25463
4181,PR,41.0,19509.0,Piraquara,113036
4182,PR,41.0,19608.0,Pitanga,30310
4183,PR,41.0,19657.0,Pitangueiras,3224
4184,PR,41.0,19707.0,Planaltina do Paraná,4263
4185,PR,41.0,19806.0,Planalto,13479
4186,PR,41.0,19905.0,Ponta Grossa,351736
4187,PR,41.0,19954.0,Pontal do Paraná,27284
4188,PR,41.0,20002.0,Porecatu,12914
4189,PR,41.0,20101.0,Porto Amazonas,4848
4190,PR,41.0,20150.0,Porto Barreiro,3237
4191,PR,41.0,20200.0,Porto Rico,2559
4192,PR,41.0,20309.0,Porto Vitória,4065
4193,PR,41.0,20333.0,Prado Ferreira,3753
4194,PR,41.0,20358.0,Pranchita,5157
4195,PR,41.0,20408.0,Presidente Castelo Branco,5306
4196,PR,41.0,20507.0,Primeiro de Maio,11123
4197,PR,41.0,20606.0,Prudentópolis,52241
4198,PR,41.0,20655.0,Quarto Centenário,4512
4199,PR,41.0,20705.0,Quatiguá,7449
4200,PR,41.0,20804.0,Quatro Barras,23559
4201,PR,41.0,20853.0,Quatro Pontes,4015
4202,PR,41.0,20903.0,Quedas do Iguaçu,34103
4203,PR,41.0,21000.0,Querência do Norte,12206
4204,PR,41.0,21109.0,Quinta do Sol,4573
4205,PR,41.0,21208.0,Quitandinha,19049
4206,PR,41.0,21257.0,Ramilândia,4451
4207,PR,41.0,21307.0,Rancho Alegre,3808
4208,PR,41.0,21356.0,Rancho Alegre D'Oeste,2655
4209,PR,41.0,21406.0,Realeza,16922
4210,PR,41.0,21505.0,Rebouças,14899
4211,PR,41.0,21604.0,Renascença,6802
4212,PR,41.0,21703.0,Reserva,26715
4213,PR,41.0,21752.0,Reserva do Iguaçu,8010
4214,PR,41.0,21802.0,Ribeirão Claro,10668
4215,PR,41.0,21901.0,Ribeirão do Pinhal,13029
4216,PR,41.0,22008.0,Rio Azul,15236
4217,PR,41.0,22107.0,Rio Bom,3203
4218,PR,41.0,22156.0,Rio Bonito do Iguaçu,13269
4219,PR,41.0,22172.0,Rio Branco do Ivaí,4096
4220,PR,41.0,22206.0,Rio Branco do Sul,32397
4221,PR,41.0,22305.0,Rio Negro,34170
4222,PR,41.0,22404.0,Rolândia,66580
4223,PR,41.0,22503.0,Roncador,9849
4224,PR,41.0,22602.0,Rondon,9579
4225,PR,41.0,22651.0,Rosário do Ivaí,4786
4226,PR,41.0,22701.0,Sabáudia,6827
4227,PR,41.0,22800.0,Salgado Filho,3580
4228,PR,41.0,22909.0,Salto do Itararé,4935
4229,PR,41.0,23006.0,Salto do Lontra,14785
4230,PR,41.0,23105.0,Santa Amélia,3324
4231,PR,41.0,23204.0,Santa Cecília do Pavão,3334
4232,PR,41.0,23303.0,Santa Cruz de Monte Castelo,7800
4233,PR,41.0,23402.0,Santa Fé,12037
4234,PR,41.0,23501.0,Santa Helena,26490
4235,PR,41.0,23600.0,Santa Inês,1596
4236,PR,41.0,23709.0,Santa Isabel do Ivaí,8562
4237,PR,41.0,23808.0,Santa Izabel do Oeste,14659
4238,PR,41.0,23824.0,Santa Lúcia,3813
4239,PR,41.0,23857.0,Santa Maria do Oeste,9615
4240,PR,41.0,23907.0,Santa Mariana,11724
4241,PR,41.0,23956.0,Santa Mônica,3981
4242,PR,41.0,24004.0,Santana do Itararé,4992
4243,PR,41.0,24020.0,Santa Tereza do Oeste,10139
4244,PR,41.0,24053.0,Santa Terezinha de Itaipu,23465
4245,PR,41.0,24103.0,Santo Antônio da Platina,45993
4246,PR,41.0,24202.0,Santo Antônio do Caiuá,2641
4247,PR,41.0,24301.0,Santo Antônio do Paraíso,2106
4248,PR,41.0,24400.0,Santo Antônio do Sudoeste,20166
4249,PR,41.0,24509.0,Santo Inácio,5438
4250,PR,41.0,24608.0,São Carlos do Ivaí,6878
4251,PR,41.0,24707.0,São Jerônimo da Serra,11170
4252,PR,41.0,24806.0,São João,10241
4253,PR,41.0,24905.0,São João do Caiuá,5855
4254,PR,41.0,25001.0,São João do Ivaí,10219
4255,PR,41.0,25100.0,São João do Triunfo,15120
4256,PR,41.0,25209.0,São Jorge d'Oeste,9050
4257,PR,41.0,25308.0,São Jorge do Ivaí,5551
4258,PR,41.0,25357.0,São Jorge do Patrocínio,5641
4259,PR,41.0,25407.0,São José da Boa Vista,6206
4260,PR,41.0,25456.0,São José das Palmeiras,3654
4261,PR,41.0,25506.0,São José dos Pinhais,323340
4262,PR,41.0,25555.0,São Manoel do Paraná,2160
4263,PR,41.0,25605.0,São Mateus do Sul,46261
4264,PR,41.0,25704.0,São Miguel do Iguaçu,27452
4265,PR,41.0,25753.0,São Pedro do Iguaçu,5897
4266,PR,41.0,25803.0,São Pedro do Ivaí,10981
4267,PR,41.0,25902.0,São Pedro do Paraná,2313
4268,PR,41.0,26009.0,São Sebastião da Amoreira,8853
4269,PR,41.0,26108.0,São Tomé,5722
4270,PR,41.0,26207.0,Sapopema,6736
4271,PR,41.0,26256.0,Sarandi,96688
4272,PR,41.0,26272.0,Saudade do Iguaçu,5500
4273,PR,41.0,26306.0,Sengés,19327
4274,PR,41.0,26355.0,Serranópolis do Iguaçu,4495
4275,PR,41.0,26405.0,Sertaneja,5284
4276,PR,41.0,26504.0,Sertanópolis,16369
4277,PR,41.0,26603.0,Siqueira Campos,21016
4278,PR,41.0,26652.0,Sulina,2981
4279,PR,41.0,26678.0,Tamarana,14797
4280,PR,41.0,26702.0,Tamboara,5120
4281,PR,41.0,26801.0,Tapejara,16205
4282,PR,41.0,26900.0,Tapira,5539
4283,PR,41.0,27007.0,Teixeira Soares,12367
4284,PR,41.0,27106.0,Telêmaco Borba,78974
4285,PR,41.0,27205.0,Terra Boa,17094
4286,PR,41.0,27304.0,Terra Rica,16789
4287,PR,41.0,27403.0,Terra Roxa,17481
4288,PR,41.0,27502.0,Tibagi,20522
4289,PR,41.0,27601.0,Tijucas do Sul,16868
4290,PR,41.0,27700.0,Toledo,140635
4291,PR,41.0,27809.0,Tomazina,7918
4292,PR,41.0,27858.0,Três Barras do Paraná,12040
4293,PR,41.0,27882.0,Tunas do Paraná,8769
4294,PR,41.0,27908.0,Tuneiras do Oeste,8566
4295,PR,41.0,27957.0,Tupãssi,8124
4296,PR,41.0,27965.0,Turvo,13215
4297,PR,41.0,28005.0,Ubiratã,21013
4298,PR,41.0,28104.0,Umuarama,111557
4299,PR,41.0,28203.0,União da Vitória,57517
4300,PR,41.0,28302.0,Uniflor,2605
4301,PR,41.0,28401.0,Uraí,11314
4302,PR,41.0,28500.0,Wenceslau Braz,19414
4303,PR,41.0,28534.0,Ventania,11892
4304,PR,41.0,28559.0,Vera Cruz do Oeste,8521
4305,PR,41.0,28609.0,Verê,7257
4306,PR,41.0,28625.0,Alto Paraíso,2741
4307,PR,41.0,28633.0,Doutor Ulysses,5580
4308,PR,41.0,28658.0,Virmond,4023
4309,PR,41.0,28708.0,Vitorino,6838
4310,PR,41.0,28807.0,Xambrê,5679
4311,SC,42.0,51.0,Abdon Batista,2563
4312,SC,42.0,101.0,Abelardo Luz,17904
4313,SC,42.0,200.0,Agrolândia,10864
4314,SC,42.0,309.0,Agronômica,5448
4315,SC,42.0,408.0,Água Doce,7145
4316,SC,42.0,507.0,Águas de Chapecó,6486
4317,SC,42.0,556.0,Águas Frias,2366
4318,SC,42.0,606.0,Águas Mornas,6469
4319,SC,42.0,705.0,Alfredo Wagner,10036
4320,SC,42.0,754.0,Alto Bela Vista,1937
4321,SC,42.0,804.0,Anchieta,5638
4322,SC,42.0,903.0,Angelina,4801
4323,SC,42.0,1000.0,Anita Garibaldi,7133
4324,SC,42.0,1109.0,Anitápolis,3232
4325,SC,42.0,1208.0,Antônio Carlos,8513
4326,SC,42.0,1257.0,Apiúna,10743
4327,SC,42.0,1273.0,Arabutã,4267
4328,SC,42.0,1307.0,Araquari,38129
4329,SC,42.0,1406.0,Araranguá,68228
4330,SC,42.0,1505.0,Armazém,8674
4331,SC,42.0,1604.0,Arroio Trinta,3550
4332,SC,42.0,1653.0,Arvoredo,2240
4333,SC,42.0,1703.0,Ascurra,7934
4334,SC,42.0,1802.0,Atalanta,3210
4335,SC,42.0,1901.0,Aurora,5679
4336,SC,42.0,1950.0,Balneário Arroio do Silva,13071
4337,SC,42.0,2008.0,Balneário Camboriú,142295
4338,SC,42.0,2057.0,Balneário Barra do Sul,10795
4339,SC,42.0,2073.0,Balneário Gaivota,10979
4340,SC,42.0,2081.0,Bandeirante,2678
4341,SC,42.0,2099.0,Barra Bonita,1677
4342,SC,42.0,2107.0,Barra Velha,29168
4343,SC,42.0,2131.0,Bela Vista do Toldo,6337
4344,SC,42.0,2156.0,Belmonte,2706
4345,SC,42.0,2206.0,Benedito Novo,11652
4346,SC,42.0,2305.0,Biguaçu,68481
4347,SC,42.0,2404.0,Blumenau,357199
4348,SC,42.0,2438.0,Bocaina do Sul,3474
4349,SC,42.0,2453.0,Bombinhas,19769
4350,SC,42.0,2503.0,Bom Jardim da Serra,4743
4351,SC,42.0,2537.0,Bom Jesus,3010
4352,SC,42.0,2578.0,Bom Jesus do Oeste,2142
4353,SC,42.0,2602.0,Bom Retiro,9966
4354,SC,42.0,2701.0,Botuverá,5246
4355,SC,42.0,2800.0,Braço do Norte,33450
4356,SC,42.0,2859.0,Braço do Trombudo,3743
4357,SC,42.0,2875.0,Brunópolis,2420
4358,SC,42.0,2909.0,Brusque,134723
4359,SC,42.0,3006.0,Caçador,78595
4360,SC,42.0,3105.0,Caibi,6148
4361,SC,42.0,3154.0,Calmon,3346
4362,SC,42.0,3204.0,Camboriú,82989
4363,SC,42.0,3253.0,Capão Alto,2525
4364,SC,42.0,3303.0,Campo Alegre,11978
4365,SC,42.0,3402.0,Campo Belo do Sul,7016
4366,SC,42.0,3501.0,Campo Erê,8526
4367,SC,42.0,3600.0,Campos Novos,36244
4368,SC,42.0,3709.0,Canelinha,12240
4369,SC,42.0,3808.0,Canoinhas,54401
4370,SC,42.0,3907.0,Capinzal,22848
4371,SC,42.0,3956.0,Capivari de Baixo,24871
4372,SC,42.0,4004.0,Catanduvas,10861
4373,SC,42.0,4103.0,Caxambu do Sul,3642
4374,SC,42.0,4152.0,Celso Ramos,2728
4375,SC,42.0,4178.0,Cerro Negro,3124
4376,SC,42.0,4194.0,Chapadão do Lageado,2988
4377,SC,42.0,4202.0,Chapecó,220367
4378,SC,42.0,4251.0,Cocal do Sul,16684
4379,SC,42.0,4301.0,Concórdia,74641
4380,SC,42.0,4350.0,Cordilheira Alta,4453
4381,SC,42.0,4400.0,Coronel Freitas,9981
4382,SC,42.0,4459.0,Coronel Martins,2549
4383,SC,42.0,4509.0,Corupá,15909
4384,SC,42.0,4558.0,Correia Pinto,12795
4385,SC,42.0,4608.0,Criciúma,215186
4386,SC,42.0,4707.0,Cunha Porã,11086
4387,SC,42.0,4756.0,Cunhataí,1962
4388,SC,42.0,4806.0,Curitibanos,39745
4389,SC,42.0,4905.0,Descanso,8250
4390,SC,42.0,5001.0,Dionísio Cerqueira,15498
4391,SC,42.0,5100.0,Dona Emma,4146
4392,SC,42.0,5159.0,Doutor Pedrinho,4064
4393,SC,42.0,5175.0,Entre Rios,3203
4394,SC,42.0,5191.0,Ermo,2063
4395,SC,42.0,5209.0,Erval Velho,4412
4396,SC,42.0,5308.0,Faxinal dos Guedes,10667
4397,SC,42.0,5357.0,Flor do Sertão,1582
4398,SC,42.0,5407.0,Florianópolis,500973
4399,SC,42.0,5431.0,Formosa do Sul,2510
4400,SC,42.0,5456.0,Forquilhinha,26793
4401,SC,42.0,5506.0,Fraiburgo,36443
4402,SC,42.0,5555.0,Frei Rogério,2023
4403,SC,42.0,5605.0,Galvão,2873
4404,SC,42.0,5704.0,Garopaba,23078
4405,SC,42.0,5803.0,Garuva,18145
4406,SC,42.0,5902.0,Gaspar,69639
4407,SC,42.0,6009.0,Governador Celso Ramos,14471
4408,SC,42.0,6108.0,Grão Pará,6569
4409,SC,42.0,6207.0,Gravatal,11501
4410,SC,42.0,6306.0,Guabiruba,23832
4411,SC,42.0,6405.0,Guaraciaba,10090
4412,SC,42.0,6504.0,Guaramirim,44819
4413,SC,42.0,6603.0,Guarujá do Sul,5160
4414,SC,42.0,6652.0,Guatambú,4704
4415,SC,42.0,6702.0,Herval d'Oeste,22606
4416,SC,42.0,6751.0,Ibiam,1957
4417,SC,42.0,6801.0,Ibicaré,3202
4418,SC,42.0,6900.0,Ibirama,18950
4419,SC,42.0,7007.0,Içara,56421
4420,SC,42.0,7106.0,Ilhota,14184
4421,SC,42.0,7205.0,Imaruí,10135
4422,SC,42.0,7304.0,Imbituba,44853
4423,SC,42.0,7403.0,Imbuia,6197
4424,SC,42.0,7502.0,Indaial,69425
4425,SC,42.0,7577.0,Iomerê,2945
4426,SC,42.0,7601.0,Ipira,4446
4427,SC,42.0,7650.0,Iporã do Oeste,8996
4428,SC,42.0,7684.0,Ipuaçu,7514
4429,SC,42.0,7700.0,Ipumirim,7593
4430,SC,42.0,7759.0,Iraceminha,3976
4431,SC,42.0,7809.0,Irani,10419
4432,SC,42.0,7858.0,Irati,1930
4433,SC,42.0,7908.0,Irineópolis,11222
4434,SC,42.0,8005.0,Itá,6169
4435,SC,42.0,8104.0,Itaiópolis,21669
4436,SC,42.0,8203.0,Itajaí,219536
4437,SC,42.0,8302.0,Itapema,65312
4438,SC,42.0,8401.0,Itapiranga,16872
4439,SC,42.0,8450.0,Itapoá,20576
4440,SC,42.0,8500.0,Ituporanga,25086
4441,SC,42.0,8609.0,Jaborá,3936
4442,SC,42.0,8708.0,Jacinto Machado,10416
4443,SC,42.0,8807.0,Jaguaruna,20024
4444,SC,42.0,8906.0,Jaraguá do Sul,177697
4445,SC,42.0,8955.0,Jardinópolis,1570
4446,SC,42.0,9003.0,Joaçaba,30118
4447,SC,42.0,9102.0,Joinville,590466
4448,SC,42.0,9151.0,José Boiteux,4997
4449,SC,42.0,9177.0,Jupiá,2101
4450,SC,42.0,9201.0,Lacerdópolis,2246
4451,SC,42.0,9300.0,Lages,157544
4452,SC,42.0,9409.0,Laguna,45814
4453,SC,42.0,9458.0,Lajeado Grande,1427
4454,SC,42.0,9508.0,Laurentino,6970
4455,SC,42.0,9607.0,Lauro Muller,15244
4456,SC,42.0,9706.0,Lebon Régis,12107
4457,SC,42.0,9805.0,Leoberto Leal,3041
4458,SC,42.0,9854.0,Lindóia do Sul,4563
4459,SC,42.0,9904.0,Lontras,12130
4460,SC,42.0,10001.0,Luiz Alves,12859
4461,SC,42.0,10035.0,Luzerna,5685
4462,SC,42.0,10050.0,Macieira,1775
4463,SC,42.0,10100.0,Mafra,56292
4464,SC,42.0,10209.0,Major Gercino,3442
4465,SC,42.0,10308.0,Major Vieira,8103
4466,SC,42.0,10407.0,Maracajá,7293
4467,SC,42.0,10506.0,Maravilha,25762
4468,SC,42.0,10555.0,Marema,1797
4469,SC,42.0,10605.0,Massaranduba,16916
4470,SC,42.0,10704.0,Matos Costa,2520
4471,SC,42.0,10803.0,Meleiro,7015
4472,SC,42.0,10852.0,Mirim Doce,2309
4473,SC,42.0,10902.0,Modelo,4209
4474,SC,42.0,11009.0,Mondaí,11742
4475,SC,42.0,11058.0,Monte Carlo,9866
4476,SC,42.0,11108.0,Monte Castelo,8275
4477,SC,42.0,11207.0,Morro da Fumaça,17796
4478,SC,42.0,11256.0,Morro Grande,2893
4479,SC,42.0,11306.0,Navegantes,81475
4480,SC,42.0,11405.0,Nova Erechim,5019
4481,SC,42.0,11454.0,Nova Itaberaba,4331
4482,SC,42.0,11504.0,Nova Trento,14549
4483,SC,42.0,11603.0,Nova Veneza,15166
4484,SC,42.0,11652.0,Novo Horizonte,2442
4485,SC,42.0,11702.0,Orleans,22912
4486,SC,42.0,11751.0,Otacílio Costa,18744
4487,SC,42.0,11801.0,Ouro,7295
4488,SC,42.0,11850.0,Ouro Verde,2217
4489,SC,42.0,11876.0,Paial,1505
4490,SC,42.0,11892.0,Painel,2359
4491,SC,42.0,11900.0,Palhoça,171797
4492,SC,42.0,12007.0,Palma Sola,7423
4493,SC,42.0,12056.0,Palmeira,2627
4494,SC,42.0,12106.0,Palmitos,16169
4495,SC,42.0,12205.0,Papanduva,19320
4496,SC,42.0,12239.0,Paraíso,3437
4497,SC,42.0,12254.0,Passo de Torres,8823
4498,SC,42.0,12270.0,Passos Maia,4147
4499,SC,42.0,12304.0,Paulo Lopes,7494
4500,SC,42.0,12403.0,Pedras Grandes,3976
4501,SC,42.0,12502.0,Penha,32531
4502,SC,42.0,12601.0,Peritiba,2787
4503,SC,42.0,12650.0,Pescaria Brava,10091
4504,SC,42.0,12700.0,Petrolândia,5937
4505,SC,42.0,12809.0,Balneário Piçarras,23147
4506,SC,42.0,12908.0,Pinhalzinho,20313
4507,SC,42.0,13005.0,Pinheiro Preto,3555
4508,SC,42.0,13104.0,Piratuba,3854
4509,SC,42.0,13153.0,Planalto Alegre,2870
4510,SC,42.0,13203.0,Pomerode,33447
4511,SC,42.0,13302.0,Ponte Alta,4682
4512,SC,42.0,13351.0,Ponte Alta do Norte,3414
4513,SC,42.0,13401.0,Ponte Serrada,11593
4514,SC,42.0,13500.0,Porto Belo,21388
4515,SC,42.0,13609.0,Porto União,35398
4516,SC,42.0,13708.0,Pouso Redondo,17453
4517,SC,42.0,13807.0,Praia Grande,7319
4518,SC,42.0,13906.0,Presidente Castello Branco,1568
4519,SC,42.0,14003.0,Presidente Getúlio,17471
4520,SC,42.0,14102.0,Presidente Nereu,2287
4521,SC,42.0,14151.0,Princesa,2924
4522,SC,42.0,14201.0,Quilombo,9887
4523,SC,42.0,14300.0,Rancho Queimado,2878
4524,SC,42.0,14409.0,Rio das Antas,6205
4525,SC,42.0,14508.0,Rio do Campo,5940
4526,SC,42.0,14607.0,Rio do Oeste,7489
4527,SC,42.0,14706.0,Rio dos Cedros,11676
4528,SC,42.0,14805.0,Rio do Sul,71061
4529,SC,42.0,14904.0,Rio Fortuna,4611
4530,SC,42.0,15000.0,Rio Negrinho,42302
4531,SC,42.0,15059.0,Rio Rufino,2483
4532,SC,42.0,15075.0,Riqueza,4598
4533,SC,42.0,15109.0,Rodeio,11551
4534,SC,42.0,15208.0,Romelândia,4786
4535,SC,42.0,15307.0,Salete,7642
4536,SC,42.0,15356.0,Saltinho,3781
4537,SC,42.0,15406.0,Salto Veloso,4718
4538,SC,42.0,15455.0,Sangão,12678
4539,SC,42.0,15505.0,Santa Cecília,16830
4540,SC,42.0,15554.0,Santa Helena,2223
4541,SC,42.0,15604.0,Santa Rosa de Lima,2142
4542,SC,42.0,15653.0,Santa Rosa do Sul,8358
4543,SC,42.0,15679.0,Santa Terezinha,8787
4544,SC,42.0,15687.0,Santa Terezinha do Progresso,2428
4545,SC,42.0,15695.0,Santiago do Sul,1260
4546,SC,42.0,15703.0,Santo Amaro da Imperatriz,23245
4547,SC,42.0,15752.0,São Bernardino,2336
4548,SC,42.0,15802.0,São Bento do Sul,84507
4549,SC,42.0,15901.0,São Bonifácio,2838
4550,SC,42.0,16008.0,São Carlos,11281
4551,SC,42.0,16057.0,São Cristovão do Sul,5549
4552,SC,42.0,16107.0,São Domingos,9445
4553,SC,42.0,16206.0,São Francisco do Sul,52721
4554,SC,42.0,16255.0,São João do Oeste,6381
4555,SC,42.0,16305.0,São João Batista,37424
4556,SC,42.0,16354.0,São João do Itaperiú,3733
4557,SC,42.0,16404.0,São João do Sul,7297
4558,SC,42.0,16503.0,São Joaquim,26952
4559,SC,42.0,16602.0,São José,246586
4560,SC,42.0,16701.0,São José do Cedro,13829
4561,SC,42.0,16800.0,São José do Cerrito,8295
4562,SC,42.0,16909.0,São Lourenço do Oeste,24076
4563,SC,42.0,17006.0,São Ludgero,13410
4564,SC,42.0,17105.0,São Martinho,3180
4565,SC,42.0,17154.0,São Miguel da Boa Vista,1820
4566,SC,42.0,17204.0,São Miguel do Oeste,40482
4567,SC,42.0,17253.0,São Pedro de Alcântara,5823
4568,SC,42.0,17303.0,Saudades,9745
4569,SC,42.0,17402.0,Schroeder,21365
4570,SC,42.0,17501.0,Seara,17541
4571,SC,42.0,17550.0,Serra Alta,3263
4572,SC,42.0,17600.0,Siderópolis,14007
4573,SC,42.0,17709.0,Sombrio,30374
4574,SC,42.0,17758.0,Sul Brasil,2461
4575,SC,42.0,17808.0,Taió,18395
4576,SC,42.0,17907.0,Tangará,8676
4577,SC,42.0,17956.0,Tigrinhos,1633
4578,SC,42.0,18004.0,Tijucas,38407
4579,SC,42.0,18103.0,Timbé do Sul,5348
4580,SC,42.0,18202.0,Timbó,44238
4581,SC,42.0,18251.0,Timbó Grande,7877
4582,SC,42.0,18301.0,Três Barras,19275
4583,SC,42.0,18350.0,Treviso,3929
4584,SC,42.0,18400.0,Treze de Maio,7081
4585,SC,42.0,18509.0,Treze Tílias,7840
4586,SC,42.0,18608.0,Trombudo Central,7360
4587,SC,42.0,18707.0,Tubarão,105686
4588,SC,42.0,18756.0,Tunápolis,4543
4589,SC,42.0,18806.0,Turvo,12899
4590,SC,42.0,18855.0,União do Oeste,2464
4591,SC,42.0,18905.0,Urubici,11235
4592,SC,42.0,18954.0,Urupema,2465
4593,SC,42.0,19002.0,Urussanga,21268
4594,SC,42.0,19101.0,Vargeão,3573
4595,SC,42.0,19150.0,Vargem,2477
4596,SC,42.0,19176.0,Vargem Bonita,4492
4597,SC,42.0,19200.0,Vidal Ramos,6338
4598,SC,42.0,19309.0,Videira,53065
4599,SC,42.0,19358.0,Vitor Meireles,4979
4600,SC,42.0,19408.0,Witmarsum,3965
4601,SC,42.0,19507.0,Xanxerê,50982
4602,SC,42.0,19606.0,Xavantina,3933
4603,SC,42.0,19705.0,Xaxim,28706
4604,SC,42.0,19853.0,Zortéa,3363
4605,SC,42.0,20000.0,Balneário Rincão,12760
4606,RS,43.0,34.0,Aceguá,4901
4607,RS,43.0,59.0,Água Santa,3748
4608,RS,43.0,109.0,Agudo,16461
4609,RS,43.0,208.0,Ajuricaba,7024
4610,RS,43.0,307.0,Alecrim,5950
4611,RS,43.0,406.0,Alegrete,73589
4612,RS,43.0,455.0,Alegria,3464
4613,RS,43.0,471.0,Almirante Tamandaré do Sul,1964
4614,RS,43.0,505.0,Alpestre,6258
4615,RS,43.0,554.0,Alto Alegre,1638
4616,RS,43.0,570.0,Alto Feliz,3028
4617,RS,43.0,604.0,Alvorada,210305
4618,RS,43.0,638.0,Amaral Ferrador,7031
4619,RS,43.0,646.0,Ametista do Sul,7409
4620,RS,43.0,661.0,André da Rocha,1333
4621,RS,43.0,703.0,Anta Gorda,5981
4622,RS,43.0,802.0,Antônio Prado,13050
4623,RS,43.0,851.0,Arambaré,3581
4624,RS,43.0,877.0,Araricá,5698
4625,RS,43.0,901.0,Aratiba,6235
4626,RS,43.0,1008.0,Arroio do Meio,20805
4627,RS,43.0,1057.0,Arroio do Sal,10065
4628,RS,43.0,1073.0,Arroio do Padre,2937
4629,RS,43.0,1107.0,Arroio dos Ratos,14151
4630,RS,43.0,1206.0,Arroio do Tigre,13373
4631,RS,43.0,1305.0,Arroio Grande,18293
4632,RS,43.0,1404.0,Arvorezinha,10424
4633,RS,43.0,1503.0,Augusto Pestana,6661
4634,RS,43.0,1552.0,Áurea,3554
4635,RS,43.0,1602.0,Bagé,121143
4636,RS,43.0,1636.0,Balneário Pinhal,14068
4637,RS,43.0,1651.0,Barão,6171
4638,RS,43.0,1701.0,Barão de Cotegipe,6623
4639,RS,43.0,1750.0,Barão do Triunfo,7487
4640,RS,43.0,1800.0,Barracão,5275
4641,RS,43.0,1859.0,Barra do Guarita,3248
4642,RS,43.0,1875.0,Barra do Quaraí,4215
4643,RS,43.0,1909.0,Barra do Ribeiro,13491
4644,RS,43.0,1925.0,Barra do Rio Azul,1690
4645,RS,43.0,1958.0,Barra Funda,2539
4646,RS,43.0,2006.0,Barros Cassal,11199
4647,RS,43.0,2055.0,Benjamin Constant do Sul,1994
4648,RS,43.0,2105.0,Bento Gonçalves,120454
4649,RS,43.0,2154.0,Boa Vista das Missões,2098
4650,RS,43.0,2204.0,Boa Vista do Buricá,6712
4651,RS,43.0,2220.0,Boa Vista do Cadeado,2470
4652,RS,43.0,2238.0,Boa Vista do Incra,2603
4653,RS,43.0,2253.0,Boa Vista do Sul,2783
4654,RS,43.0,2303.0,Bom Jesus,11349
4655,RS,43.0,2352.0,Bom Princípio,14055
